Callsign,Track Miles,3Di Score,Fuel Burn,CO2
BEE3FM,151.308,5.80246,0,0
BEE3GA,304.08,5.89334,0,0
BEE3GC,256.752,20.0488,1.50674,4.79143
BEE3GU,317.3,2.56727,0,0
BEE3HM,136.246,14.7899,0,0
BEE3KB,221.361,1.65184,0,0
BEE3KC,331.372,24.6807,2.44014,7.75966
BEE3KE,333.133,47.7931,0,0
BEE3KL,265.618,7.32927,0,0
BEE3LE,309.28,20.7526,0,0
BEE3LM,530.222,10.5501,0,0
BEE3LP,213.827,8.09395,0,0
BEE3MN,502.935,15.3435,1.65484,5.26239
BEE3NF,212.325,8.65043,0,0
BEE3NK,373.279,19.6928,0,0
BEE3NY,327.261,17.3403,0,0
BEE3PA,278.711,15.0904,0,0
BEE3PX,270.948,1.79008,0,0
BEE3RD,204.965,8.02012,1.74679,5.5548
BEE3TC,1741.84,358.364,0,0
BEE3TU,177.389,4.65086,0,0
BEE3TV,415.286,15.6667,0,0
BEE3UE,152.366,2.57046,0,0
BEE3UM,369.502,13.0226,0,0
BEE3WA,201.463,1.46706,0,0
BEE3WL,893.427,338.804,6.15262,19.5653
BEE3YA,233.52,3.11241,0,0
BEE412V,202.125,5.54898,0,0
BEE416F,399.325,6.41222,0,0
BEE417D,557.945,3.10379,3.54502,11.2732
BEE41B,302.376,13.5708,0,0
BEE421C,207.284,7.98066,0,0
BEE426H,234.477,14.5862,0,0
BEE42V,213.947,9.97184,0,0
BEE457E,451.812,36.3306,0,0
BEE47U,175.726,54.3899,0,0
BEE48U,249.929,4.26591,0,0
BEE49VC,249.446,29.9172,2.02191,6.42967
BEE4BN,301.207,13.1712,2.31199,7.35213
BEE4CA,325.914,12.7593,0,0
BEE4CD,213.435,12.0597,1.80275,5.73274
BEE4CL,262.37,3.9953,0,0
BEE4CP,329.463,4.10457,0,0
BEE4DB,309.28,20.7526,0,0
BEE4DF,234.477,14.5862,0,0
BEE4DM,333.133,47.7931,0,0
BEE4DW,226.116,0.168809,0,0
BEE4EG,221.361,1.65184,0,0
BEE4EK,285.505,19.8984,0,0
BEE4EN,277.001,65.2745,0,0
BEE4FB,199.588,1.5797,0,0
BEE4GD,169.609,13.2206,0,0
BEE4GP,462.774,95.4037,0,0
BEE4GV,162.48,8.69709,0,0
BEE4HP,308.436,53.183,0,0
BEE4JM,283.73,11.0608,0,0
BEE4KE,162.48,8.69709,0,0
BEE4KH,108.108,4.51553,0,0
BEE4KL,396.412,12.2485,0,0
BEE4LD,445.628,6.04115,0,0
BEE4LE,287.083,196.786,0,0
BEE4LG,165.183,2.70339,0,0
BEE4LR,226.116,0.168809,0,0
BEE4MA,94.7773,4.86028,0,0
BEE4MJ,169.609,13.2206,0,0
BEE4NA,269.511,2.34302,2.08386,6.62669
BEE4PC,240.559,17.2924,0,0
BEE4PN,169.938,0.686894,0,0
BEE4RB,1741.84,358.364,0,0
BEE4RM,740.098,184.69,0,0
BEE4RV,286.695,6.0124,0,0
BEE4TH,470.622,7.23112,0,0
BEE4TV,228.506,3.54019,0,0
BEE4UP,233.52,3.11241,0,0
BEE4VR,221.361,1.65184,0,0
BEE4XD,86.4939,10.5462,0,0
BEE4YC,314.24,51.0557,0,0
BEE513J,460.178,20.3239,0,0
BEE519C,283.875,7.05252,2.24876,7.15104
BEE51E,315.507,51.6236,0,0
BEE523A,498.599,2.65547,3.24081,10.3058
BEE548D,271.528,2.84296,2.13895,6.80185
BEE579V,1289.96,104.017,6.24112,19.8468
BEE57K,287.083,196.786,0,0
BEE593K,428.678,2.11392,1.36709,4.34734
BEE59G,408.571,35.3753,0,0
BEE5AL,683.993,219.896,0,0
BEE5AT,269.782,15.0956,0,0
BEE5BA,207.997,7.19918,0,0
BEE5BF,333.133,47.7931,0,0
BEE5BH,502.91,69.3488,0,0
BEE5BU,157.361,5.78615,1.43493,4.56309
BEE5BW,233.52,3.11241,0,0
BEE5CB,377.674,15.2951,0,0
BEE5DG,315.507,51.6236,0,0
BEE5DH,615.343,146.55,0,0
BEE5EC,824.295,66.1677,4.90676,15.6035
BEE5ER,185.105,12.3567,0,0
BEE5FC,250.232,15.3236,2.00261,6.36828
BEE5HM,202.125,5.54898,0,0
BEE5JK,415.286,15.6667,0,0
BEE5KA,199.588,1.5797,0,0
BEE5KN,322.055,1.99466,0,0
BEE5KP,492.87,61.1876,0,0
BEE5KY,1622.22,420.406,0,0
BEE5LE,320.262,45.6504,0,0
BEE5LP,117.229,12.4668,0,0
BEE5MC,495.372,7.20362,1.48576,4.72471
BEE5ME,278.711,15.0904,0,0
BEE5MJ,249.902,2.93105,0,0
BEE5MW,226.116,0.168809,0,0
BEE5NP,185.105,12.3567,0,0
BEE5NT,199.588,1.5797,0,0
BEE5PA,199.588,1.5797,0,0
BEE5PB,312.481,30.2566,0,0
BEE5PV,308.069,11.4515,2.29253,7.29025
BEE5SL,333.133,47.7931,0,0
BEE5TD,589.035,1.65258,4.05283,12.888
BEE5TY,185.105,12.3567,0,0
BEE5WA,329.463,4.10457,0,0
BEE610,78.3289,1.0801,0,0
BEE618Y,298.065,10.2007,2.27829,7.24498
BEE628Z,289.4,4.95308,0,0
BEE637B,513.267,5.3732,3.33313,10.5994
BEE63B,331.268,3.3395,0,0
BEE645C,325.653,2.33448,2.3576,7.49716
BEE674P,390.584,27.3974,2.8734,9.13742
BEE698J,419.059,0.50471,2.35625,7.49289
BEE6AG,280.178,11.005,0,0
BEE6AH,338.765,97.9795,1.87427,5.96018
BEE6AM,278.595,15.047,2.13375,6.78534
BEE6BG,185.105,12.3567,0,0
BEE6BK,740.098,184.69,0,0
BEE6BM,214.627,0.996638,0,0
BEE6BP,278.711,15.0904,0,0
BEE6CE,226.116,0.168809,0,0
BEE6CG,277.001,65.2745,0,0
BEE6CM,191.118,15.6731,0,0
BEE6CW,886.264,289.208,4.47121,14.2185
BEE6DE,327.261,17.3403,0,0
BEE6DJ,157.361,5.78615,0,0
BEE6DN,249.929,4.26591,1.99014,6.32865
BEE6DV,811.737,138.327,0,0
BEE6EL,273.873,2.77799,0,0
BEE6GD,162.48,8.69709,0,0
BEE6GL,162.48,8.69709,0,0
BEE6JC,112.215,17.205,0,0
BEE6KA,298.208,3.33993,0,0
BEE6KM,429.076,35.0809,0,0
BEE6KN,157.361,5.78615,0,0
BEE6LA,162.48,8.69709,0,0
BEE6LH,269.782,15.0956,0,0
BEE6LU,169.609,13.2206,0,0
BEE6MD,290.852,1.73374,0,0
BEE6ML,298.208,3.33993,0,0
BEE6NC,317.3,2.56727,0,0
BEE6NE,546.582,13.6442,0,0
BEE6NF,338.765,97.9795,2.57795,8.19789
BEE6NP,308.551,7.86973,0,0
BEE6NR,128.981,9.2166,0,0
BEE6PN,128.981,9.2166,0,0
BEE6PU,185.529,18.1055,0,0
BEE6TA,198.458,7.05611,0,0
BEE6TP,403.632,36.2422,0,0
BEE6TW,226.116,0.168809,0,0
BEE6UC,429.076,35.0809,0,0
BEE7046,377.674,15.2951,0,0
BEE718B,893.427,338.804,6.15262,19.5653
BEE721G,369.502,13.0226,0,0
BEE729,185.529,18.1055,0,0
BEE730,188.09,19.5943,0,0
BEE732,188.09,19.5943,0,0
BEE732L,95.3402,10.9983,1.10344,3.50893
BEE734N,255.647,3.68548,0,0
BEE73KE,221.361,1.65184,0,0
BEE748K,283.609,6.96188,2.24704,7.14558
BEE748N,412.381,1.93369,2.3167,7.3671
BEE762A,330.873,3.81013,2.50241,7.95765
BEE768A,740.098,184.69,0,0
BEE791L,284.176,11.2189,0,0
BEE7AZ,152.366,2.57046,0,0
BEE7BC,415.286,15.6667,0,0
BEE7BH,394.496,10.3904,0,0
BEE7BL,468.991,11.0622,0,0
BEE7CA,169.609,13.2206,0,0
BEE7CT,256.518,13.0177,0,0
BEE7DN,396.412,12.2485,0,0
BEE7DU,213.827,8.09395,0,0
BEE7DV,255.647,3.68548,0,0
BEE7EH,295.632,16.5612,0,0
BEE7EM,188.09,19.5943,0,0
BEE7FM,502.91,69.3488,0,0
BEE7GP,408.571,35.3753,0,0
BEE7GT,189.707,4.41922,0,0
BEE7HV,206.886,5.23291,0,0
BEE7JA,893.427,338.804,6.15262,19.5653
BEE7JB,269.782,15.0956,0,0
BEE7KH,152.366,2.57046,0,0
BEE7KL,325.395,4.32992,0,0
BEE7KM,87.7405,4.02816,0,0
BEE7LG,269.681,7.54325,0,0
BEE7NC,199.588,1.5797,0,0
BEE7ND,169.938,0.686894,0,0
BEE7NU,250.232,15.3236,2.00261,6.36828
BEE7PA,261.395,20.0104,2.09742,6.66979
BEE7PJ,308.436,53.183,0,0
BEE7PK,265.618,7.32927,0,0
BEE7RE,86.4939,10.5462,0,0
BEE7TN,403.632,36.2422,0,0
BEE7VA,233.52,3.11241,0,0
BEE7VK,249.446,29.9172,2.02191,6.42967
BEE7WP,107.763,12.9626,0,0
BEE7YC,615.343,146.55,0,0
BEE831A,269.782,15.0956,0,0
BEE84KR,112.215,17.205,0,0
BEE86F,502.91,69.3488,0,0
BEE8AH,213.827,8.09395,0,0
BEE8AK,213.827,8.09395,0,0
BEE8AM,240.559,17.2924,0,0
BEE8BG,287.083,196.786,0,0
BEE8BM,487.473,10.703,0,0
BEE8CM,720.212,111.217,0,0
BEE8DW,587.304,77.3774,0,0
BEE8EN,169.938,0.686894,0,0
BEE8FA,329.463,4.10457,0,0
BEE8FB,966.078,75.0665,4.55853,14.4961
BEE8GB,226.116,0.168809,0,0
BEE8GT,309.28,20.7526,0,0
BEE8HC,247.219,9.29299,0,0
BEE8HP,308.551,7.86973,0,0
BEE8JC,165.183,2.70339,0,0
BEE8JG,178.431,3.77,0,0
BEE8KT,333.133,47.7931,0,0
BEE8LN,249.446,29.9172,2.02191,6.42967
BEE8LX,333.133,47.7931,0,0
BEE8MD,277.001,65.2745,0,0
BEE8MH,191.118,15.6731,0,0
BEE8MT,379.479,86.1723,2.03128,6.45947
BEE8NA,298.208,3.33993,0,0
BEE8NZ,169.609,13.2206,0,0
BEE8PA,740.098,184.69,0,0
BEE8PV,545.527,13.4447,3.47925,11.064
BEE8PZ,185.529,18.1055,0,0
BEE8RC,188.09,19.5943,0,0
BEE8RN,204.376,5.00561,1.23255,3.91951
BEE8RT,333.133,47.7931,0,0
BEE8SA,221.361,1.65184,0,0
BEE8SK,432.367,10.3934,0,0
BEE8TD,261.395,20.0104,2.09742,6.66979
BEE8TE,308.436,53.183,0,0
BEE8TG,289.4,4.95308,0,0
BEE8TH,170.162,49.8274,0,0
BEE8TN,233.52,3.11241,0,0
BEE8TR,265.618,7.32927,0,0
BEE8XL,429.076,35.0809,0,0
BEE905B,604.788,7.01734,4.14005,13.1653
BEE948A,269.511,2.34302,2.08386,6.62669
BEE97Y,308.069,11.4515,2.29253,7.29025
BEE9AD,157.361,5.78615,0,0
BEE9AN,1622.22,420.406,0,0
BEE9AR,249.929,4.26591,0,0
BEE9AU,157.361,5.78615,0,0
BEE9AW,394.496,10.3904,0,0
BEE9BA,78.3289,1.0801,0,0
BEE9BD,107.763,12.9626,0,0
BEE9BN,136.246,14.7899,0,0
BEE9BU,468.426,8.31454,0,0
BEE9CE,240.236,3.61545,0,0
BEE9CF,205.048,9.91262,1.76089,5.59964
BEE9CK,551.679,2.0612,3.52983,11.2249
BEE9DG,298.208,3.33993,0,0
BEE9DH,152.366,2.57046,0,0
BEE9DV,365.741,112.927,2.00003,6.3601
BEE9DZ,221.878,0.697145,1.85106,5.88637
BEE9EJ,162.48,8.69709,0,0
BEE9FD,308.551,7.86973,0,0
BEE9FE,185.529,18.1055,0,0
BEE9GK,308.551,7.86973,0,0
BEE9GT,223.695,12.9483,0,0
BEE9HD,298.913,9.13582,2.25865,7.1825
BEE9HT,165.183,2.70339,0,0
BEE9KG,249.902,2.93105,0,0
BEE9KH,212.325,8.65043,0,0
BEE9KM,403.632,36.2422,0,0
BEE9LB,169.609,13.2206,1.50974,4.80098
BEE9MA,243.685,3.27535,0,0
BEE9MD,226.116,0.168809,0,0
BEE9ML,403.632,36.2422,0,0
BEE9NC,107.763,12.9626,0,0
BEE9NE,296.962,8.4905,2.26931,7.21642
BEE9NP,249.902,2.93105,0,0
BEE9PL,255.647,3.68548,0,0
BEE9PX,107.763,12.9626,0,0
BEE9RE,317.3,2.56727,0,0
BEE9RH,177.389,4.65086,0,0
BEE9RL,281.196,4.1759,0,0
BEE9RP,214.627,0.996638,0,0
BEE9TH,249.929,4.26591,0,0
BEE9TJ,615.343,146.55,0,0
BEE9TK,320.262,45.6504,0,0
BEE9TM,492.87,61.1876,0,0
BEE9TN,157.361,5.78615,0,0
BEE9UE,330.873,3.81013,2.38914,7.59746
BEE9UT,227.363,3.07381,0,0
BEE9VB,199.588,1.5797,0,0
BEE9YN,465.727,89.0999,0,0
BEE9YT,317.3,2.56727,0,0
BEE9ZM,612.81,5.13617,2.74412,8.72631
BEL11Y,272.438,8.13664,1.42557,4.53331
BEL173,307.289,5.66602,2.27097,7.22169
BEL177,307.289,5.66602,2.17171,6.90603
BEL178,342.353,16.5515,2.33505,7.42547
BEL17N,342.353,16.5515,2.43538,7.7445
BEL183,307.289,5.66602,2.27097,7.22169
BEL184,342.353,16.5515,2.43538,7.7445
BEL1CP,736.196,0.607845,10.3112,32.7896
BEL1SB,272.69,8.22687,1.26393,4.01928
BEL2094,191.508,1.12645,1.66599,5.29785
BEL2104,191.508,1.12645,1.66599,5.29785
BEL23U,463.764,11.1222,2.92544,9.30289
BEL2AH,200.059,5.18351,1.72001,5.46962
BEL3ED,567.364,33.6515,3.42985,10.9069
BEL4AH,200.059,5.18351,1.72001,5.46962
BEL515,736.196,0.607845,11.1473,35.4484
BEL5ED,567.364,33.6515,3.42985,10.9069
BEL5YZ,736.196,0.607845,10.3112,32.7896
BEL69C,272.438,8.13664,1.42557,4.53331
BEL76Y,272.438,8.13664,1.42557,4.53331
BEL7AH,200.059,5.18351,1.67521,5.32718
BEL7EK,272.69,8.22687,1.26393,4.01928
BEL93B,191.508,1.12645,1.62804,5.17718
BEL99H,463.764,11.1222,2.92544,9.30289
BEL9RL,272.69,8.22687,1.26393,4.01928
BFX815W,309.301,4.26044,0.474151,1.5078
BGA114B,667.885,11.0636,7.50505,23.8661
BGA145A,742.152,67.5933,10.0027,31.8085
BGA245B,742.152,67.5933,10.0027,31.8085
BHK27A,581.544,7.63313,0.601571,1.913
BHK27A1,570.91,8.94291,0.833724,2.65124
BHL201,172.146,1.97975,1.45708,4.63352
BHL2011,192.072,12.5952,1.59212,5.06294
BHL205,172.146,1.97975,1.45708,4.63352
BHL2051,192.072,12.5952,1.59212,5.06294
BHL207,162.1,1.25322,1.37586,4.37523
BHL2071,168.282,4.72277,1.40544,4.46931
BHL208,172.146,1.97975,1.45708,4.63352
BHL2081,192.072,12.5952,1.59212,5.06294
BHL210,162.1,1.25322,1.37586,4.37523
BHL2101,168.282,4.72277,1.40544,4.46931
BHL213,162.1,1.25322,1.37586,4.37523
BHL2131,168.282,4.72277,1.40544,4.46931
BHL214,168.282,4.72277,1.40544,4.46931
BHL2141,162.1,1.25322,1.37586,4.37523
BHL216,162.1,1.25322,1.37586,4.37523
BHL2161,1.43753,3.51564e-007,0.0371496,0.118136
BHL2162,166.679,4.29192,1.38678,4.40995
BHL307,173.181,0.62523,1.465,4.6587
BHL3071,185.085,6.83595,1.533,4.87494
BHL333,138.494,0.157905,1.18588,3.7711
BHL3331,141.414,2.05301,1.18882,3.78043
BHL473,147.569,36.1244,1.24255,3.9513
BHL517,138.126,10.1036,1.18294,3.76176
BHL5171,142.643,13.3686,1.19718,3.80703
BID11A,961.206,175.756,0,0
BID11B,364.931,11.064,0,0
BLJ64C,457.495,4.35736,0.640884,2.03801
BLJ64C1,234.236,3.86514,0.457287,1.45417
BMR1136,406.347,20.0634,1.00987,3.21138
BMR1234,763.407,190.559,2.32303,7.38723
BMR1237,286.941,15.6216,0.930155,2.95789
BMR1357,1261.98,195.216,3.18085,10.1151
BMR1364,413.12,10.2503,1.16432,3.70255
BMR1803,400.238,12.9802,1.25736,3.99842
BMR1804,367.013,4.45401,1.10902,3.5267
BMR1842,926.789,83.26,2.0796,6.61311
BMR1857,1003.29,91.8464,2.59905,8.26497
BMR27EV,549.972,91.3069,1.88003,5.97851
BMR2EG,627.108,137.821,1.92454,6.12003
BMR2EP,549.972,91.3069,1.88003,5.97851
BMR2PW,388.137,14.7062,0.995293,3.16503
BMR2RP,1190.83,131.717,2.97089,9.44743
BMR35DF,627.108,137.821,1.92454,6.12003
BMR3KA,406.936,19.7645,1.11954,3.56012
BMR3PH,909.345,97.3828,2.32457,7.39213
BMR41YF,714.314,169.465,2.17489,6.91614
BMR4JE,909.345,97.3828,2.32457,7.39213
BMR4NC,956.265,151.932,2.22129,7.06372
BMR52ED,344.74,5.49213,1.18517,3.76885
BMR56MZ,751.923,52.4857,2.03323,6.46566
BMR5AH,406.936,19.7645,1.11954,3.56012
BMR5GM,449.375,34.3939,1.30031,4.13497
BMR5HK,754.176,65.4543,1.93197,6.14366
BMR62LB,378.045,12.4165,0.955819,3.0395
BMR65DR,718.133,146.661,2.19218,6.97113
BMR67CM,549.972,91.3069,1.88003,5.97851
BMR6AL,1286.92,189.819,2.90977,9.25308
BMR6EL,627.108,137.821,1.92454,6.12003
BMR6FW,718.133,146.661,2.19218,6.97113
BMR6JT,407.691,8.93633,1.14303,3.63483
BMR6MR,718.133,146.661,2.19218,6.97113
BMR76MH,821.45,117.863,1.90597,6.06097
BMR7AL,909.345,97.3828,2.32457,7.39213
BMR7CT,763.407,190.559,2.32303,7.38723
BMR7MF,754.176,65.4543,1.93197,6.14366
BMR7PU,751.923,52.4857,2.03323,6.46566
BMR7QA,754.176,65.4543,1.93197,6.14366
BMR845R,709.715,167.796,2.16136,6.87311
BMR84C,926.789,83.26,2.0796,6.61311
BMR85FP,342.265,4.80851,1.00728,3.20314
BMR8AK,449.375,34.3939,1.30031,4.13497
BMR8EB,286.941,15.6216,0.930155,2.95789
BMR8JP,714.314,169.465,2.17489,6.91614
BMR8TR,388.137,14.7062,0.995293,3.16503
BMR9741,433.055,2.28681,1.20721,3.83893
BMR9LU,1142.44,122.718,2.80778,8.92875
BMS131,259.738,5.53478,1.11187,3.53576
BMS1RZ,443.12,4.72945,3.21112,10.2114
BMS3WB,621.927,3.27236,2.86872,9.12254
BMS4,775.346,82.0488,5.18612,16.4919
BMS4AF,940.65,96.1829,4.47943,14.2446
BMS5152,347.379,5.56659,2.69048,8.55572
BMS5526,665.802,0.888112,2.86966,9.12552
BMS5573,516.698,1.94351,3.61517,11.4962
BMS5574,586.887,12.5686,2.47646,7.87514
BMS5YH,604.744,4.38861,2.77739,8.83209
BMS6FE,562.358,9.02719,3.45959,11.0015
BMS6FJ,185.2,3.7836,1.90281,6.05094
BMS6KQ,620.276,1.76776,2.8384,9.0261
BMS7,654.997,65.0058,3.00879,9.56796
BMS7BG,365.438,3.60797,2.64504,8.41123
BMS7MB,324.318,6.24039,1.29029,4.10314
BMS7QP,523.367,206.691,3.61921,11.5091
BMS7ZQ,566.955,9.83442,3.436,10.9265
BMS8,775.346,82.0488,4.90982,15.6132
BMS8GM,621.927,3.27236,2.86111,9.09833
BMS9ZT,618.726,4.04851,4.09653,13.027
BOS10,835.081,11.1129,9.28629,29.5304
BOS7,684.135,0.227238,10.5023,33.3972
BOX110,989.883,109.578,15.9322,50.6645
BOX111,460.375,7.25831,11.615,36.9358
BOX390,501.027,1.01763,11.5545,36.7434
BOX391,657.766,21.1209,10.4162,33.1234
BRNCO21,13.8306,1.84394e-013,0,0
BRNCO211,1341.94,217.171,0,0
BRO27A,162.839,16.5974,1.87476,5.96173
BRO32P,120.96,64.0755,0,0
BTI65T,654.91,55.398,4.41109,14.0273
BTI6BL,905.213,144.141,4.25594,13.5339
BTI6BM,620.568,57.5905,4.22079,13.4221
BTI6G1,920.725,148.149,4.30284,13.683
BZE01A,906.228,106.822,2.25531,7.17189
BZE01B,2552.33,826.465,5.48346,17.4374
BZE06A,97.0576,152.931,0.32323,1.02787
BZE06B,1389.23,414.512,3.29591,10.481
BZE07A,704.067,95.7626,1.71976,5.46884
BZE07B,448.211,28.355,1.16377,3.70078
BZE07C,704.067,95.7626,1.77349,5.63971
BZE07D,448.211,28.355,1.16377,3.70078
CCA855,441.325,3.56702,6.79003,21.5923
CCA856,779.964,84.4954,17.2626,54.895
CCA937,441.325,3.56702,6.79003,21.5923
CCA938,779.964,84.4954,17.2626,54.895
CCM1UK,1257.58,112.106,7.37729,23.4598
CCM2EU,685.741,25.2184,3.20239,10.1836
CCM3QE,930.893,259.007,5.76052,18.3184
CCM4LD,723.304,23.6069,3.3941,10.7932
CES551,421.697,3.71677,6.41525,20.4005
CES552,802.53,80.2998,18.0524,57.4068
CFAWZ,976.836,3.29018,2.9473,9.3724
CFC4200,362.166,2.26371,0,0
CFE12T,371.011,9.71813,1.90439,6.05597
CFE13K,408.571,35.3753,1.99008,6.32846
CFE14K,510.868,59.7953,2.48221,7.89342
CFE16A,927.137,158.786,4.00303,12.7296
CFE16L,548.057,17.5926,1.74051,5.53481
CFE173,501.392,84.5773,2.21645,7.0483
CFE17V,370.274,9.52053,1.90149,6.04673
CFE18J,308.959,0.698661,1.60046,5.08948
CFE19A,189.707,4.41922,1.20302,3.82559
CFE1AM,440.65,10.1467,2.33526,7.42613
CFE1BJ,408.571,35.3753,1.99008,6.32846
CFE1DB,957.417,252.283,3.71127,11.8019
CFE1DG,927.137,158.786,3.49496,11.114
CFE1EC,141.525,1.05658,0.966669,3.07401
CFE1JB,957.417,252.283,3.71127,11.8019
CFE1MG,510.868,59.7953,2.34895,7.46966
CFE1TJ,408.571,35.3753,2.10357,6.68936
CFE1ZF,510.868,59.7953,2.25435,7.16884
CFE21E,239.165,3.75316,0,0
CFE2213,510.868,59.7953,2.17953,6.9309
CFE2286,419.511,5.35534,2.09489,6.66174
CFE23DB,442.154,25.499,2.42756,7.71965
CFE23X,189.707,4.41922,1.20302,3.82559
CFE26H,522.062,2.34389,1.64334,5.22581
CFE2DC,1470.48,284.689,6.00794,19.1053
CFE2DT,510.868,59.7953,2.34895,7.46966
CFE2ER,310.783,57.5548,1.70044,5.40741
CFE2L,521.975,70.0996,2.426,7.71467
CFE2W,308.959,0.698661,1.6382,5.20949
CFE2Z,400.683,0.0961655,1.18915,3.78151
CFE3272,282.747,11.2744,1.51018,4.80237
CFE3287,452.699,87.2174,0,0
CFE32GX,521.975,70.0996,2.52271,8.02223
CFE34M,445.541,7.74322,2.19719,6.98705
CFE35E,408.571,35.3753,2.10357,6.68936
CFE36P,521.975,70.0996,2.52271,8.02223
CFE36X,501.392,84.5773,2.30592,7.33283
CFE37E,305.007,16.3047,1.55244,4.93675
CFE38B,1146.98,533.824,6.46781,20.5676
CFE39G,510.868,59.7953,2.25435,7.16884
CFE39P,957.417,252.283,3.71127,11.8019
CFE3AC,408.497,1.84783,2.37127,7.54064
CFE3DE,1005.03,130.146,4.11908,13.0987
CFE3EW,165.341,0.157445,1.1026,3.50627
CFE3FN,204.307,7.09403,1.22331,3.89012
CFE3M,445.541,7.74322,2.19719,6.98705
CFE3RK,181.847,0.518137,1.14745,3.64888
CFE42M,521.975,70.0996,2.52271,8.02223
CFE43Y,1146.98,533.824,5.55716,17.6718
CFE4450,165.341,0.157445,1.1026,3.50627
CFE4454,165.341,0.157445,1.1026,3.50627
CFE4471,501.392,84.5773,2.14385,6.81745
CFE4477,1146.98,533.824,6.46781,20.5676
CFE4478,165.341,0.157445,1.1026,3.50627
CFE44P,282.747,11.2744,1.51018,4.80237
CFE45J,1005.03,130.146,4.11908,13.0987
CFE48H,408.571,35.3753,1.94379,6.18125
CFE48J,371.011,9.71813,1.90439,6.05597
CFE4AL,204.307,7.09403,1.22331,3.89012
CFE4CP,543.882,4.92403,2.4917,7.92362
CFE4GA,1146.98,533.824,6.46781,20.5676
CFE4K,927.137,158.786,4.00303,12.7296
CFE4M,521.975,70.0996,2.38523,7.58502
CFE4MW,181.847,0.518137,1.14745,3.64888
CFE4PB,239.165,3.75316,0,0
CFE4SD,536.301,8.04975,2.78932,8.87005
CFE505T,2131,374.119,8.44829,26.8656
CFE50L,445.541,7.74322,2.19719,6.98705
CFE51LV,1364.68,460.491,5.79024,18.413
CFE52F,521.975,70.0996,2.426,7.71467
CFE53TK,2310.95,312.454,8.54611,27.1766
CFE54K,1005.03,130.146,4.02024,12.7844
CFE54R,310.783,57.5548,1.70044,5.40741
CFE54Z,573.006,11.74,1.86583,5.93334
CFE56LG,165.341,0.157445,1.1026,3.50627
CFE57H,165.341,0.157445,1.1026,3.50627
CFE57J,521.975,70.0996,2.52271,8.02223
CFE59T,1146.98,533.824,6.46781,20.5676
CFE5DM,501.392,84.5773,2.11581,6.72827
CFE5EF,543.882,4.92403,2.4917,7.92362
CFE5EV,249.628,26.0883,1.54064,4.89925
CFE5FV,305.007,16.3047,1.58632,5.0445
CFE5GV,851.721,188.605,3.87608,12.3259
CFE5VZ,440.65,10.1467,2.33526,7.42613
CFE62R,282.747,11.2744,1.51018,4.80237
CFE64C,181.847,0.518137,1.14745,3.64888
CFE65Y,408.571,35.3753,1.99008,6.32846
CFE67W,189.707,4.41922,1.20302,3.82559
CFE6CP,181.847,0.518137,1.14745,3.64888
CFE6GK,419.511,5.35534,2.0318,6.46113
CFE6TL,553.537,6.60433,2.52728,8.03676
CFE6YL,204.307,7.09403,1.22331,3.89012
CFE6Z,521.975,70.0996,2.52271,8.02223
CFE7034,256.162,29.1198,1.55115,4.93266
CFE71E,305.007,16.3047,1.60395,5.10057
CFE71R,510.868,59.7953,2.48221,7.89342
CFE7301,2310.95,312.454,7.41831,23.5902
CFE7302,543.882,4.92403,2.33569,7.4275
CFE7307,1126.52,106.323,4.65429,14.8006
CFE7338,376.659,2.17961,1.09901,3.49486
CFE73L,305.007,16.3047,1.66969,5.30962
CFE74F,445.541,7.74322,2.01984,6.42311
CFE75P,521.975,70.0996,2.21033,7.02884
CFE767J,521.975,70.0996,2.52271,8.02223
CFE77C,501.392,84.5773,2.43587,7.74607
CFE78E,189.707,4.41922,1.20302,3.82559
CFE79DW,592.182,2.51772,1.90452,6.05639
CFE7GY,371.011,9.71813,1.77953,5.65891
CFE7KH,501.392,84.5773,2.43587,7.74607
CFE7LM,1146.98,533.824,6.46781,20.5676
CFE7MQ,452.699,87.2174,0,0
CFE7RT,282.747,11.2744,1.51018,4.80237
CFE7VR,927.137,158.786,3.49496,11.114
CFE81Y,181.34,0.266979,1.1224,3.56922
CFE83A,408.571,35.3753,1.99008,6.32846
CFE83V,2310.95,312.454,8.54611,27.1766
CFE8453,189.707,4.41922,1.20302,3.82559
CFE8490,400.683,0.0961655,1.14185,3.63109
CFE8494,400.683,0.0961655,1.18915,3.78151
CFE8496,181.847,0.518137,1.14745,3.64888
CFE8704,408.571,35.3753,2.10357,6.68936
CFE8712,408.571,35.3753,1.99008,6.32846
CFE8726,308.959,0.698661,1.68667,5.36361
CFE8729,510.868,59.7953,2.34895,7.46966
CFE8755,310.783,57.5548,1.70044,5.40741
CFE88C,181.847,0.518137,1.14745,3.64888
CFE88L,1146.98,533.824,6.46781,20.5676
CFE88R,408.571,35.3753,1.99008,6.32846
CFE8J,308.959,0.698661,1.56576,4.97912
CFE8WH,189.707,4.41922,1.20302,3.82559
CFE8XC,408.497,1.84783,2.37127,7.54064
CFE90K,239.165,3.75316,0,0
CFE93G,308.959,0.698661,1.61926,5.14924
CFE93V,452.699,87.2174,0,0
CFE94C,1553.36,250.106,5.27439,16.7725
CFE95E,305.007,16.3047,1.58632,5.0445
CFE9770,400.592,0.0756191,1.0762,3.42232
CFE98W,957.417,252.283,3.71127,11.8019
CFE9AJ,305.007,16.3047,1.66969,5.30962
