Airspace,Key,Function,TimeOfDay,DESCEND,CLIMB,ASSUME_EXT,ASSUME_INT,HANDOVER_EXT,HANDOVER_INT,FP_MONITORING
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,14:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,14:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,14:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,14:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,14:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,14:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,14:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,14:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,15:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,15:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,15:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,15:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,15:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,15:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,15:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,15:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,15:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,15:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,15:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,15:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,15:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,15:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,15:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,15:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,15:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,15:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,16:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,16:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,16:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,16:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,16:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,16:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,16:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,16:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,16:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,16:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,16:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,16:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,16:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,16:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,16:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,16:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,16:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,16:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,17:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,17:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,17:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,17:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,17:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,17:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,17:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,17:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,17:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,17:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,17:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,17:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,17:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,17:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,17:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,17:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,17:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,17:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,18:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,18:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,18:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,18:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,18:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,18:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,18:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,18:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,18:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,18:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,18:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,18:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,18:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,18:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,18:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,18:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,18:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,18:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,19:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,19:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,19:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,19:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,19:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,19:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,19:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,19:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,19:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,19:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,19:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,19:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,19:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,19:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,19:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,19:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,19:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,19:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,20:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,20:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,20:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,20:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,20:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,20:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,20:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,20:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,20:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,20:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,20:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,20:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,20:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,20:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,20:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,20:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,20:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,20:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,21:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,21:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,21:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,21:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,21:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,21:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,21:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,21:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,21:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,21:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,21:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,21:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,21:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,21:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,21:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,21:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,21:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,21:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,22:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,22:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,22:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,22:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,22:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,22:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,22:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,22:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,22:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,22:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,22:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,22:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,22:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,22:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,22:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,22:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,22:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,22:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,23:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,23:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,23:00,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,23:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,23:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,23:10,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,23:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,23:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,23:20,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,23:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,23:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,23:30,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,23:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,23:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,23:40,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Baseline,23:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Current,23:50,0,0,0,0,0,0,0
AC S02,172baa5a-1b09-4f20-b4fc-873e5209cf2a,Delta,23:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,00:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,00:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,00:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,00:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,00:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,00:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,00:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,00:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,00:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,00:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,00:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,00:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,00:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,00:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,00:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,00:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,00:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,00:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,01:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,01:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,01:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,01:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,01:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,01:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,01:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,01:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,01:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,01:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,01:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,01:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,01:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,01:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,01:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,01:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,01:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,01:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,02:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,02:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,02:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,02:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,02:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,02:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,02:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,02:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,02:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,02:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,02:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,02:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,02:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,02:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,02:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,02:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,02:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,02:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,03:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,03:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,03:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,03:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,03:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,03:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,03:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,03:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,03:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,03:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,03:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,03:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,03:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,03:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,03:40,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,03:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,03:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,03:50,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,04:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,04:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,04:00,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,04:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,04:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,04:10,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,04:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,04:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,04:20,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Baseline,04:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Current,04:30,0,0,0,0,0,0,0
AC S04,7d000344-63b6-41f0-b84f-77daeb5d1c43,Delta,04:30,0,0,0,0,0,0,0
