SampleID,FlightID,Callsign,Track Miles,3Di Score,Fuel Burn,CO2,Flight Time
1,96,SWR44K,268.973147,12.7491,1.46374,4.6547,2232
1,97,T7DSD,268.973147,12.7491,0.582927,1.85371,2225
1,98,AHO132F,268.973147,12.7491,0.850133,2.70342,2286
1,99,AZA215,268.973147,12.7491,1.429,4.54422,2277
1,100,AZA217,268.973147,12.7491,1.38978,4.41952,2269
1,101,AZA219,268.973147,12.7491,1.36483,4.34016,2261
1,102,AZA227,268.973147,12.7505,1.35688,4.31487,2259
1,103,AZA72B,268.973147,12.7491,1.38943,4.41837,2266
1,104,AZA82J,268.973147,12.7491,1.37291,4.36585,2265
1,105,CFE1AM,268.973147,12.7491,1.43694,4.56946,2208
1,106,CFE5VZ,268.973147,12.7491,1.43409,4.56041,2208
1,107,CFE7349,268.973147,12.7508,1.40829,4.47837,2270
1,108,IMFAB,268.973147,12.7509,0.577957,1.8379,2335
1,109,LMJ477L,268.973147,12.7491,1.36651,4.34549,2104
1,110,MGFGC,268.973147,12.7491,0.247428,0.786821,2706
1,111,MYJET,268.973147,12.7491,0.945451,3.00654,2215
1,112,SWR43P,268.973147,12.7521,1.44187,4.58516,2226
1,113,SWR44K,268.973147,12.7491,1.40795,4.4773,2219
1,114,AZA215,268.973147,12.7491,1.43387,4.55969,2276
1,115,AZA217,268.973147,12.7491,1.40163,4.45717,2268
1,116,AZA227,268.973147,12.7505,1.36335,4.33547,2261
1,117,AZA72B,268.973147,12.7504,1.35187,4.29894,2258
1,118,AZA82J,268.973147,12.7523,1.31749,4.18961,2251
1,119,BZE01A,268.973147,12.7491,0.777748,2.47324,2262
1,120,CFE1AM,268.973147,12.7491,1.53432,4.87915,2235
1,121,CFE505T,268.973147,12.7491,1.36401,4.33756,2263
1,122,CFE53TK,268.973147,12.7548,1.39559,4.43796,2267
1,123,CFE5VZ,268.973147,12.7491,1.43694,4.56946,2208
1,124,CFE7349,268.973147,12.7491,1.38504,4.40444,2262
1,125,CFE79J,268.973147,12.7491,1.39327,4.4306,2222
1,126,LWG891,268.973147,12.7491,0.604311,1.92171,2219
1,127,OONEY,268.973147,12.7491,0.693177,2.2043,2167
1,128,SWR435,268.973147,12.7491,1.45394,4.62354,2229
1,129,SWR43P,268.973147,12.7491,1.42675,4.53707,2223
1,130,SWR44K,268.973147,12.7491,1.4789,4.70289,2235
1,131,AMC185,268.973147,12.7509,1.60034,5.08909,2174
1,132,AZA215,268.973147,12.7491,1.40014,4.45245,2268
1,133,AZA217,268.973147,12.7505,1.30557,4.1517,2251
1,134,AZA227,268.973147,12.7524,1.33542,4.24664,2256
1,135,AZA72B,268.973147,12.7534,1.33384,4.24161,2255
1,136,AZA82J,268.973147,12.7491,1.3499,4.29269,2258
1,137,CFE1AM,268.973147,12.7491,1.22173,3.8851,2240
1,138,CFE505T,268.973147,12.7491,1.34238,4.26877,2253
1,139,CFE53TK,268.973147,12.7491,1.37777,4.3813,2259
1,140,CFE5VZ,268.973147,12.7491,1.4552,4.62754,2213
1,141,CFE7349,268.973147,12.7491,1.36283,4.3338,2256
1,142,CFE79J,268.973147,12.7491,1.40252,4.46003,2224
1,143,EZY21UK,268.973147,12.761,1.87263,5.95496,2174
1,144,EZY82XF,268.973147,12.7491,1.76692,5.6188,2138
1,145,MCKSB,268.973147,12.7491,0.696749,2.21566,2145
1,146,MSSYS,268.973147,12.7491,0.419658,1.33451,2342
1,147,STK3AP,268.973147,12.7491,1.49187,4.74415,2330
1,148,SWR435,268.973147,12.7491,1.4988,4.7662,2240
1,149,SWR43P,268.973147,12.7491,1.50629,4.78999,2220
1,150,SWR44K,268.973147,12.7491,1.51676,4.8233,2245
1,151,AZA217,268.973147,12.7696,1.41908,4.51268,2272
