Airspace,Function,DESCEND,CLIMB,ASSUME_EXT,ASSUME_INT,HANDOVER_EXT,HANDOVER_INT,FP_MONITORING
e5ac262d-db26-4d23-abd1-6e3f19c452ee,Delta,0,0,0,0,0,0,0
ebfa5214-d5c1-4914-a22b-ccb0f8a6d2b6,Baseline,0,0,0,0,0,0,0
ebfa5214-d5c1-4914-a22b-ccb0f8a6d2b6,Current,0,0,0,0,0,0,0
ebfa5214-d5c1-4914-a22b-ccb0f8a6d2b6,Delta,0,0,0,0,0,0,0
5c596890-13eb-4010-ab32-979964605942,Baseline,0,0,0,0,0,0,0
5c596890-13eb-4010-ab32-979964605942,Current,0,0,0,0,0,0,0
5c596890-13eb-4010-ab32-979964605942,Delta,0,0,0,0,0,0,0
2902de27-b5db-40a0-9040-0313ddc0b973,Baseline,0,0,0,0,0,0,0
2902de27-b5db-40a0-9040-0313ddc0b973,Current,0,0,0,0,0,0,0
2902de27-b5db-40a0-9040-0313ddc0b973,Delta,0,0,0,0,0,0,0
c5b91d5d-48b0-4fc3-8d19-1a544d310541,Baseline,0,0,0,0,0,0,0
c5b91d5d-48b0-4fc3-8d19-1a544d310541,Current,0,0,0,0,0,0,0
c5b91d5d-48b0-4fc3-8d19-1a544d310541,Delta,0,0,0,0,0,0,0
9d738024-90d8-4644-b230-a092d19455c6,Baseline,0,0,0,0,0,0,0
9d738024-90d8-4644-b230-a092d19455c6,Current,0,0,0,0,0,0,0
9d738024-90d8-4644-b230-a092d19455c6,Delta,0,0,0,0,0,0,0
84d45a00-ea66-4cf6-b7da-c3eb657e180b,Baseline,0,0,0,0,0,0,0
84d45a00-ea66-4cf6-b7da-c3eb657e180b,Current,0,0,0,0,0,0,0
84d45a00-ea66-4cf6-b7da-c3eb657e180b,Delta,0,0,0,0,0,0,0
53c98f23-a23f-4dea-add9-a7393323bd40,Baseline,0,0,0,0,0,0,0
53c98f23-a23f-4dea-add9-a7393323bd40,Current,0,0,0,0,0,0,0
53c98f23-a23f-4dea-add9-a7393323bd40,Delta,0,0,0,0,0,0,0
e7cf8141-85ee-40da-ba0f-0beab3779801,Baseline,0,0,0,0,0,0,0
e7cf8141-85ee-40da-ba0f-0beab3779801,Current,0,0,0,0,0,0,0
e7cf8141-85ee-40da-ba0f-0beab3779801,Delta,0,0,0,0,0,0,0
5e6c3d8a-c89d-40c7-9f04-29b5a1be3390,Baseline,0,0,0,0,0,0,0
5e6c3d8a-c89d-40c7-9f04-29b5a1be3390,Current,0,0,0,0,0,0,0
5e6c3d8a-c89d-40c7-9f04-29b5a1be3390,Delta,0,0,0,0,0,0,0
95d50d83-55ed-4989-b7c2-14474afb5c37,Baseline,0,0,0,0,0,0,0
95d50d83-55ed-4989-b7c2-14474afb5c37,Current,0,0,0,0,0,0,0
95d50d83-55ed-4989-b7c2-14474afb5c37,Delta,0,0,0,0,0,0,0
f4171874-a480-4e97-8cd4-7a4c9f2acaa3,Baseline,0,0,0,0,0,0,0
f4171874-a480-4e97-8cd4-7a4c9f2acaa3,Current,0,0,0,0,0,0,0
f4171874-a480-4e97-8cd4-7a4c9f2acaa3,Delta,0,0,0,0,0,0,0
a4939d15-8eba-4848-8ffd-602cb933b099,Baseline,0,0,0,0,0,0,0
a4939d15-8eba-4848-8ffd-602cb933b099,Current,0,0,0,0,0,0,0
a4939d15-8eba-4848-8ffd-602cb933b099,Delta,0,0,0,0,0,0,0
1254fda7-d165-4ac7-89c2-d96b7e880e82,Baseline,0,0,0,0,0,0,0
1254fda7-d165-4ac7-89c2-d96b7e880e82,Current,0,0,0,0,0,0,0
1254fda7-d165-4ac7-89c2-d96b7e880e82,Delta,0,0,0,0,0,0,0
414a94f6-6596-4934-aa26-283a60c532a5,Baseline,0,0,0,0,0,0,0
414a94f6-6596-4934-aa26-283a60c532a5,Current,0,0,0,0,0,0,0
414a94f6-6596-4934-aa26-283a60c532a5,Delta,0,0,0,0,0,0,0
e12d141b-d68c-4bdd-9aed-5eb0f7087d9f,Baseline,0,0,0,0,0,0,0
e12d141b-d68c-4bdd-9aed-5eb0f7087d9f,Current,0,0,0,0,0,0,0
e12d141b-d68c-4bdd-9aed-5eb0f7087d9f,Delta,0,0,0,0,0,0,0
25e98449-08ae-4238-ab01-f25474254a0a,Baseline,0,0,0,0,0,0,0
25e98449-08ae-4238-ab01-f25474254a0a,Current,0,0,0,0,0,0,0
25e98449-08ae-4238-ab01-f25474254a0a,Delta,0,0,0,0,0,0,0
63ccf573-3943-4bce-9bf6-feed107b9c8e,Baseline,0,0,0,0,0,0,0
63ccf573-3943-4bce-9bf6-feed107b9c8e,Current,0,0,0,0,0,0,0
63ccf573-3943-4bce-9bf6-feed107b9c8e,Delta,0,0,0,0,0,0,0
b0caf6fc-a978-4813-9b2e-6698b84624a4,Baseline,0,0,0,0,0,0,0
b0caf6fc-a978-4813-9b2e-6698b84624a4,Current,0,0,0,0,0,0,0
b0caf6fc-a978-4813-9b2e-6698b84624a4,Delta,0,0,0,0,0,0,0
66ef8192-6e47-455e-972a-df68e9f4a5bf,Baseline,0,0,0,0,0,0,0
66ef8192-6e47-455e-972a-df68e9f4a5bf,Current,0,0,0,0,0,0,0
66ef8192-6e47-455e-972a-df68e9f4a5bf,Delta,0,0,0,0,0,0,0
f5913a3a-0d8f-49c6-bd30-548c1dc2c275,Baseline,0,0,0,0,0,0,0
f5913a3a-0d8f-49c6-bd30-548c1dc2c275,Current,0,0,0,0,0,0,0
f5913a3a-0d8f-49c6-bd30-548c1dc2c275,Delta,0,0,0,0,0,0,0
66e36523-0911-426c-8d90-56c17153df19,Baseline,0,0,0,0,0,0,0
66e36523-0911-426c-8d90-56c17153df19,Current,0,0,0,0,0,0,0
66e36523-0911-426c-8d90-56c17153df19,Delta,0,0,0,0,0,0,0
328d49ad-ea0a-4f7f-9094-b2eac35c1949,Baseline,0,0,0,0,0,0,0
328d49ad-ea0a-4f7f-9094-b2eac35c1949,Current,0,0,0,0,0,0,0
328d49ad-ea0a-4f7f-9094-b2eac35c1949,Delta,0,0,0,0,0,0,0
67f1a408-9183-48b2-8f67-a709dd8d332f,Baseline,0,0,0,0,0,0,0
67f1a408-9183-48b2-8f67-a709dd8d332f,Current,0,0,0,0,0,0,0
67f1a408-9183-48b2-8f67-a709dd8d332f,Delta,0,0,0,0,0,0,0
7f1660a9-7890-49bb-b9b1-c151b21e3c74,Baseline,0,0,0,0,0,0,0
7f1660a9-7890-49bb-b9b1-c151b21e3c74,Current,0,0,0,0,0,0,0
7f1660a9-7890-49bb-b9b1-c151b21e3c74,Delta,0,0,0,0,0,0,0
02ba8bcd-f525-4424-945f-6dab71734a1c,Baseline,0,0,0,0,0,0,0
02ba8bcd-f525-4424-945f-6dab71734a1c,Current,0,0,0,0,0,0,0
02ba8bcd-f525-4424-945f-6dab71734a1c,Delta,0,0,0,0,0,0,0
7fe2ac49-fd2d-4ec8-96cc-828ea331b0b7,Baseline,0,0,0,0,0,0,0
7fe2ac49-fd2d-4ec8-96cc-828ea331b0b7,Current,0,0,0,0,0,0,0
7fe2ac49-fd2d-4ec8-96cc-828ea331b0b7,Delta,0,0,0,0,0,0,0
4c5298b5-b95e-45d7-be22-32abbaaf30f5,Baseline,0,0,0,0,0,0,0
4c5298b5-b95e-45d7-be22-32abbaaf30f5,Current,0,0,0,0,0,0,0
4c5298b5-b95e-45d7-be22-32abbaaf30f5,Delta,0,0,0,0,0,0,0
464df3a4-abdf-4614-8972-734ca9bd2387,Baseline,0,0,0,0,0,0,0
464df3a4-abdf-4614-8972-734ca9bd2387,Current,0,0,0,0,0,0,0
464df3a4-abdf-4614-8972-734ca9bd2387,Delta,0,0,0,0,0,0,0
5fe131b8-e0ec-4f40-8ac0-4e0842abb1ae,Baseline,0,0,0,0,0,0,0
5fe131b8-e0ec-4f40-8ac0-4e0842abb1ae,Current,0,0,0,0,0,0,0
5fe131b8-e0ec-4f40-8ac0-4e0842abb1ae,Delta,0,0,0,0,0,0,0
91974245-aaa0-47b2-b8b5-fd291be2d709,Baseline,0,0,0,0,0,0,0
91974245-aaa0-47b2-b8b5-fd291be2d709,Current,0,0,0,0,0,0,0
91974245-aaa0-47b2-b8b5-fd291be2d709,Delta,0,0,0,0,0,0,0
085d8ec9-38eb-4ca6-9326-91967001ae3d,Baseline,0,0,0,0,0,0,0
085d8ec9-38eb-4ca6-9326-91967001ae3d,Current,0,0,0,0,0,0,0
085d8ec9-38eb-4ca6-9326-91967001ae3d,Delta,0,0,0,0,0,0,0
1668796e-8199-4389-997d-bbc6850e4664,Baseline,0,0,0,0,0,0,0
1668796e-8199-4389-997d-bbc6850e4664,Current,0,0,0,0,0,0,0
1668796e-8199-4389-997d-bbc6850e4664,Delta,0,0,0,0,0,0,0
6d9e7add-580b-4030-b376-6dc889710760,Baseline,0,0,0,0,0,0,0
6d9e7add-580b-4030-b376-6dc889710760,Current,0,0,0,0,0,0,0
6d9e7add-580b-4030-b376-6dc889710760,Delta,0,0,0,0,0,0,0
4df30788-2f3b-45a0-8721-40478fac41e3,Baseline,0,0,0,0,0,0,0
4df30788-2f3b-45a0-8721-40478fac41e3,Current,0,0,0,0,0,0,0
4df30788-2f3b-45a0-8721-40478fac41e3,Delta,0,0,0,0,0,0,0
9be76ce3-25b9-4ca9-8e91-434705de1c4b,Baseline,0,0,0,0,0,0,0
9be76ce3-25b9-4ca9-8e91-434705de1c4b,Current,0,0,0,0,0,0,0
9be76ce3-25b9-4ca9-8e91-434705de1c4b,Delta,0,0,0,0,0,0,0
56b649bc-0d6f-4336-b273-9d4ba6cd78a8,Baseline,0,0,0,0,0,0,0
56b649bc-0d6f-4336-b273-9d4ba6cd78a8,Current,0,0,0,0,0,0,0
56b649bc-0d6f-4336-b273-9d4ba6cd78a8,Delta,0,0,0,0,0,0,0
4a33509f-04d7-4b98-b81d-142ba6078042,Baseline,0,0,0,0,0,0,0
4a33509f-04d7-4b98-b81d-142ba6078042,Current,0,0,0,0,0,0,0
4a33509f-04d7-4b98-b81d-142ba6078042,Delta,0,0,0,0,0,0,0
3a4676b4-0327-4865-95aa-17c89f3766ac,Baseline,0,0,0,0,0,0,0
3a4676b4-0327-4865-95aa-17c89f3766ac,Current,0,0,0,0,0,0,0
3a4676b4-0327-4865-95aa-17c89f3766ac,Delta,0,0,0,0,0,0,0
e4bae814-ab9d-4330-b4ad-e30dfd8ff796,Baseline,0,0,0,0,0,0,0
e4bae814-ab9d-4330-b4ad-e30dfd8ff796,Current,0,0,0,0,0,0,0
e4bae814-ab9d-4330-b4ad-e30dfd8ff796,Delta,0,0,0,0,0,0,0
cbe0ff21-10d5-43f0-a49d-4a005c214165,Baseline,0,0,0,0,0,0,0
cbe0ff21-10d5-43f0-a49d-4a005c214165,Current,0,0,0,0,0,0,0
cbe0ff21-10d5-43f0-a49d-4a005c214165,Delta,0,0,0,0,0,0,0
24e50378-7b07-4744-8ec4-c9af0b97ba6b,Baseline,0,0,0,0,0,0,0
24e50378-7b07-4744-8ec4-c9af0b97ba6b,Current,0,0,0,0,0,0,0
24e50378-7b07-4744-8ec4-c9af0b97ba6b,Delta,0,0,0,0,0,0,0
20b40d0c-448e-46b4-af54-bdc170a2b8fc,Baseline,0,0,0,0,0,0,0
20b40d0c-448e-46b4-af54-bdc170a2b8fc,Current,0,0,0,0,0,0,0
20b40d0c-448e-46b4-af54-bdc170a2b8fc,Delta,0,0,0,0,0,0,0
6c8ad836-8d74-4bc1-bbe6-d6da118aeb25,Baseline,0,0,0,0,0,0,0
6c8ad836-8d74-4bc1-bbe6-d6da118aeb25,Current,0,0,0,0,0,0,0
6c8ad836-8d74-4bc1-bbe6-d6da118aeb25,Delta,0,0,0,0,0,0,0
c9ffc547-1281-4602-8ed5-ace574edfde9,Baseline,0,0,0,0,0,0,0
c9ffc547-1281-4602-8ed5-ace574edfde9,Current,0,0,0,0,0,0,0
c9ffc547-1281-4602-8ed5-ace574edfde9,Delta,0,0,0,0,0,0,0
3c15258a-3cd4-4148-8ade-d74285284692,Baseline,0,0,0,0,0,0,0
3c15258a-3cd4-4148-8ade-d74285284692,Current,0,0,0,0,0,0,0
3c15258a-3cd4-4148-8ade-d74285284692,Delta,0,0,0,0,0,0,0
cc1a11d0-0b46-4f91-aadd-bd2cf07e1614,Baseline,0,0,0,0,0,0,0
cc1a11d0-0b46-4f91-aadd-bd2cf07e1614,Current,0,0,0,0,0,0,0
cc1a11d0-0b46-4f91-aadd-bd2cf07e1614,Delta,0,0,0,0,0,0,0
7a5f51d4-b226-4b30-92c7-b92c7ae5086b,Baseline,0,0,0,0,0,0,0
7a5f51d4-b226-4b30-92c7-b92c7ae5086b,Current,0,0,0,0,0,0,0
7a5f51d4-b226-4b30-92c7-b92c7ae5086b,Delta,0,0,0,0,0,0,0
e862ea7f-a111-4410-9014-c515f7feba9f,Baseline,0,0,0,0,0,0,0
e862ea7f-a111-4410-9014-c515f7feba9f,Current,0,0,0,0,0,0,0
e862ea7f-a111-4410-9014-c515f7feba9f,Delta,0,0,0,0,0,0,0
7724fd30-6ba3-462e-988a-94799bb396ff,Baseline,0,0,0,0,0,0,0
7724fd30-6ba3-462e-988a-94799bb396ff,Current,0,0,0,0,0,0,0
7724fd30-6ba3-462e-988a-94799bb396ff,Delta,0,0,0,0,0,0,0
74aaaa66-4fa9-4ae8-9b4a-a5e7859c14f5,Baseline,0,0,0,0,0,0,0
74aaaa66-4fa9-4ae8-9b4a-a5e7859c14f5,Current,0,0,0,0,0,0,0
74aaaa66-4fa9-4ae8-9b4a-a5e7859c14f5,Delta,0,0,0,0,0,0,0
3661d4fd-8ebe-4889-aa42-0010231cb425,Baseline,0,0,0,0,0,0,0
3661d4fd-8ebe-4889-aa42-0010231cb425,Current,0,0,0,0,0,0,0
3661d4fd-8ebe-4889-aa42-0010231cb425,Delta,0,0,0,0,0,0,0
7ef90b5b-9c89-48e8-9a99-91df9140d47d,Baseline,0,0,0,0,0,0,0
7ef90b5b-9c89-48e8-9a99-91df9140d47d,Current,0,0,0,0,0,0,0
7ef90b5b-9c89-48e8-9a99-91df9140d47d,Delta,0,0,0,0,0,0,0
eba73ac1-535e-4a91-96c0-5b7ede263c38,Baseline,0,0,0,0,0,0,0
eba73ac1-535e-4a91-96c0-5b7ede263c38,Current,0,0,0,0,0,0,0
eba73ac1-535e-4a91-96c0-5b7ede263c38,Delta,0,0,0,0,0,0,0
0b021698-22d9-481c-a70f-215a46e8455b,Baseline,0,0,0,0,0,0,0
0b021698-22d9-481c-a70f-215a46e8455b,Current,0,0,0,0,0,0,0
0b021698-22d9-481c-a70f-215a46e8455b,Delta,0,0,0,0,0,0,0
2037357f-a4a0-49c5-9480-6d288a005dbc,Baseline,0,0,0,0,0,0,0
2037357f-a4a0-49c5-9480-6d288a005dbc,Current,0,0,0,0,0,0,0
2037357f-a4a0-49c5-9480-6d288a005dbc,Delta,0,0,0,0,0,0,0
1d2e0ace-69a3-4428-8ae7-643a1f167b07,Baseline,0,0,0,0,0,0,0
1d2e0ace-69a3-4428-8ae7-643a1f167b07,Current,0,0,0,0,0,0,0
1d2e0ace-69a3-4428-8ae7-643a1f167b07,Delta,0,0,0,0,0,0,0
6c6fd31f-af1c-46d5-b1b8-58763223afb8,Baseline,0,0,0,0,0,0,0
6c6fd31f-af1c-46d5-b1b8-58763223afb8,Current,0,0,0,0,0,0,0
6c6fd31f-af1c-46d5-b1b8-58763223afb8,Delta,0,0,0,0,0,0,0
70837deb-1b6a-4271-ada4-b22885f68ba1,Baseline,0,0,0,0,0,0,0
70837deb-1b6a-4271-ada4-b22885f68ba1,Current,0,0,0,0,0,0,0
70837deb-1b6a-4271-ada4-b22885f68ba1,Delta,0,0,0,0,0,0,0
b54b96d5-be76-41c5-8494-620dd8e64b42,Baseline,0,0,0,0,0,0,0
b54b96d5-be76-41c5-8494-620dd8e64b42,Current,0,0,0,0,0,0,0
b54b96d5-be76-41c5-8494-620dd8e64b42,Delta,0,0,0,0,0,0,0
b6260107-49d7-43b4-af2c-089f53aa3f21,Baseline,0,0,0,0,0,0,0
b6260107-49d7-43b4-af2c-089f53aa3f21,Current,0,0,0,0,0,0,0
b6260107-49d7-43b4-af2c-089f53aa3f21,Delta,0,0,0,0,0,0,0
86d9081f-4aba-48c9-be0b-214f051efb5b,Baseline,0,0,0,0,0,0,0
86d9081f-4aba-48c9-be0b-214f051efb5b,Current,0,0,0,0,0,0,0
86d9081f-4aba-48c9-be0b-214f051efb5b,Delta,0,0,0,0,0,0,0
2623c82e-aaa9-49f5-952b-b34d38afd85c,Baseline,0,0,0,0,0,0,0
2623c82e-aaa9-49f5-952b-b34d38afd85c,Current,0,0,0,0,0,0,0
2623c82e-aaa9-49f5-952b-b34d38afd85c,Delta,0,0,0,0,0,0,0
c2153b48-dc1c-4a49-8d46-166048c3b670,Baseline,0,0,0,0,0,0,0
c2153b48-dc1c-4a49-8d46-166048c3b670,Current,0,0,0,0,0,0,0
c2153b48-dc1c-4a49-8d46-166048c3b670,Delta,0,0,0,0,0,0,0
5e3b7bd6-2626-48b7-92d8-b027bee19014,Baseline,0,0,0,0,0,0,0
5e3b7bd6-2626-48b7-92d8-b027bee19014,Current,0,0,0,0,0,0,0
5e3b7bd6-2626-48b7-92d8-b027bee19014,Delta,0,0,0,0,0,0,0
75411374-7496-4188-8828-36c237a5abec,Baseline,0,0,0,0,0,0,0
75411374-7496-4188-8828-36c237a5abec,Current,0,0,0,0,0,0,0
75411374-7496-4188-8828-36c237a5abec,Delta,0,0,0,0,0,0,0
46f2caa2-f695-4153-9fe1-d697466544a7,Baseline,0,0,0,0,0,0,0
46f2caa2-f695-4153-9fe1-d697466544a7,Current,0,0,0,0,0,0,0
46f2caa2-f695-4153-9fe1-d697466544a7,Delta,0,0,0,0,0,0,0
ee42e1df-6ecc-478f-be88-5df94360ba6c,Baseline,0,0,0,0,0,0,0
ee42e1df-6ecc-478f-be88-5df94360ba6c,Current,0,0,0,0,0,0,0
ee42e1df-6ecc-478f-be88-5df94360ba6c,Delta,0,0,0,0,0,0,0
77e58585-eaac-45f1-82d8-9283a890bc2d,Baseline,0,0,0,0,0,0,0
77e58585-eaac-45f1-82d8-9283a890bc2d,Current,0,0,0,0,0,0,0
77e58585-eaac-45f1-82d8-9283a890bc2d,Delta,0,0,0,0,0,0,0
159e120a-d087-4f16-9d60-b4188b532826,Baseline,0,0,0,0,0,0,0
159e120a-d087-4f16-9d60-b4188b532826,Current,0,0,0,0,0,0,0
159e120a-d087-4f16-9d60-b4188b532826,Delta,0,0,0,0,0,0,0
06dd8e8c-0e8f-43a8-8fd3-43d30df870cb,Baseline,0,0,0,0,0,0,0
06dd8e8c-0e8f-43a8-8fd3-43d30df870cb,Current,0,0,0,0,0,0,0
06dd8e8c-0e8f-43a8-8fd3-43d30df870cb,Delta,0,0,0,0,0,0,0
c3a5c5c3-3a39-4912-8fdb-38c260c34b78,Baseline,0,0,0,0,0,0,0
c3a5c5c3-3a39-4912-8fdb-38c260c34b78,Current,0,0,0,0,0,0,0
c3a5c5c3-3a39-4912-8fdb-38c260c34b78,Delta,0,0,0,0,0,0,0
4469ea65-b273-4a65-8d6f-8e7c4db7441a,Baseline,0,0,0,0,0,0,0
4469ea65-b273-4a65-8d6f-8e7c4db7441a,Current,0,0,0,0,0,0,0
4469ea65-b273-4a65-8d6f-8e7c4db7441a,Delta,0,0,0,0,0,0,0
6ddaeb4a-d059-4697-ad9a-09a1c1de9d30,Baseline,0,0,0,0,0,0,0
6ddaeb4a-d059-4697-ad9a-09a1c1de9d30,Current,0,0,0,0,0,0,0
6ddaeb4a-d059-4697-ad9a-09a1c1de9d30,Delta,0,0,0,0,0,0,0
d8d30322-bf18-4033-95b1-b437c3cc712a,Baseline,0,0,0,0,0,0,0
d8d30322-bf18-4033-95b1-b437c3cc712a,Current,0,0,0,0,0,0,0
d8d30322-bf18-4033-95b1-b437c3cc712a,Delta,0,0,0,0,0,0,0
96823abf-a8a6-467a-aa78-f31f6f39f4e3,Baseline,0,0,0,0,0,0,0
96823abf-a8a6-467a-aa78-f31f6f39f4e3,Current,0,0,0,0,0,0,0
96823abf-a8a6-467a-aa78-f31f6f39f4e3,Delta,0,0,0,0,0,0,0
97810de4-6b56-4f0c-a29b-f7aff5dac75e,Baseline,0,0,0,0,0,0,0
97810de4-6b56-4f0c-a29b-f7aff5dac75e,Current,0,0,0,0,0,0,0
97810de4-6b56-4f0c-a29b-f7aff5dac75e,Delta,0,0,0,0,0,0,0
62e87d2c-b665-4545-a3bc-0192172c5f64,Baseline,0,0,0,0,0,0,0
62e87d2c-b665-4545-a3bc-0192172c5f64,Current,0,0,0,0,0,0,0
62e87d2c-b665-4545-a3bc-0192172c5f64,Delta,0,0,0,0,0,0,0
d46f3b54-9790-46c1-968a-436787e828a5,Baseline,0,0,0,0,0,0,0
d46f3b54-9790-46c1-968a-436787e828a5,Current,0,0,0,0,0,0,0
d46f3b54-9790-46c1-968a-436787e828a5,Delta,0,0,0,0,0,0,0
98a0bbbf-5ba0-426d-a18d-1664ce26241f,Baseline,0,0,0,0,0,0,0
98a0bbbf-5ba0-426d-a18d-1664ce26241f,Current,0,0,0,0,0,0,0
98a0bbbf-5ba0-426d-a18d-1664ce26241f,Delta,0,0,0,0,0,0,0
2add50f1-f1b8-4bf6-a24d-ade4f9b3ac08,Baseline,0,0,0,0,0,0,0
2add50f1-f1b8-4bf6-a24d-ade4f9b3ac08,Current,0,0,0,0,0,0,0
2add50f1-f1b8-4bf6-a24d-ade4f9b3ac08,Delta,0,0,0,0,0,0,0
a1478759-6a66-427e-986d-56bffa61422c,Baseline,0,0,0,0,0,0,0
a1478759-6a66-427e-986d-56bffa61422c,Current,0,0,0,0,0,0,0
a1478759-6a66-427e-986d-56bffa61422c,Delta,0,0,0,0,0,0,0
ab55a65a-3459-4c18-8a38-943f20079b46,Baseline,0,0,0,0,0,0,0
ab55a65a-3459-4c18-8a38-943f20079b46,Current,0,0,0,0,0,0,0
ab55a65a-3459-4c18-8a38-943f20079b46,Delta,0,0,0,0,0,0,0
a01f5357-0545-43d4-9485-a604dea3adf9,Baseline,0,0,0,0,0,0,0
a01f5357-0545-43d4-9485-a604dea3adf9,Current,0,0,0,0,0,0,0
a01f5357-0545-43d4-9485-a604dea3adf9,Delta,0,0,0,0,0,0,0
fa29622b-e066-418d-95eb-493a55122914,Baseline,0,0,0,0,0,0,0
fa29622b-e066-418d-95eb-493a55122914,Current,0,0,0,0,0,0,0
fa29622b-e066-418d-95eb-493a55122914,Delta,0,0,0,0,0,0,0
75955008-7e32-419b-ab99-a72fc71470b9,Baseline,0,0,0,0,0,0,0
75955008-7e32-419b-ab99-a72fc71470b9,Current,0,0,0,0,0,0,0
75955008-7e32-419b-ab99-a72fc71470b9,Delta,0,0,0,0,0,0,0
0a4854fd-8eb9-4f54-bfef-ea3f72db317d,Baseline,0,0,0,0,0,0,0
0a4854fd-8eb9-4f54-bfef-ea3f72db317d,Current,0,0,0,0,0,0,0
0a4854fd-8eb9-4f54-bfef-ea3f72db317d,Delta,0,0,0,0,0,0,0
3a43ff0c-a05b-43d4-acd1-2bf4467a780b,Baseline,0,0,0,0,0,0,0
3a43ff0c-a05b-43d4-acd1-2bf4467a780b,Current,0,0,0,0,0,0,0
3a43ff0c-a05b-43d4-acd1-2bf4467a780b,Delta,0,0,0,0,0,0,0
5cd70c36-2394-4064-8a84-61f35a72af23,Baseline,0,0,0,0,0,0,0
5cd70c36-2394-4064-8a84-61f35a72af23,Current,0,0,0,0,0,0,0
5cd70c36-2394-4064-8a84-61f35a72af23,Delta,0,0,0,0,0,0,0
7331d6ff-5a7f-426e-a1bb-225805e8bcee,Baseline,0,0,0,0,0,0,0
7331d6ff-5a7f-426e-a1bb-225805e8bcee,Current,0,0,0,0,0,0,0
7331d6ff-5a7f-426e-a1bb-225805e8bcee,Delta,0,0,0,0,0,0,0
96711fd5-2f62-42c2-843e-9d38bc33ddee,Baseline,0,0,0,0,0,0,0
96711fd5-2f62-42c2-843e-9d38bc33ddee,Current,0,0,0,0,0,0,0
96711fd5-2f62-42c2-843e-9d38bc33ddee,Delta,0,0,0,0,0,0,0
a53b017f-33bc-47b8-8d55-94e1261ac734,Baseline,0,0,0,0,0,0,0
a53b017f-33bc-47b8-8d55-94e1261ac734,Current,0,0,0,0,0,0,0
a53b017f-33bc-47b8-8d55-94e1261ac734,Delta,0,0,0,0,0,0,0
177af026-e57b-41ad-9349-dde5515d12cb,Baseline,0,0,0,0,0,0,0
177af026-e57b-41ad-9349-dde5515d12cb,Current,0,0,0,0,0,0,0
177af026-e57b-41ad-9349-dde5515d12cb,Delta,0,0,0,0,0,0,0
0eaa598a-2b60-4eb0-863b-c372e7b8618c,Baseline,0,0,0,0,0,0,0
0eaa598a-2b60-4eb0-863b-c372e7b8618c,Current,0,0,0,0,0,0,0
0eaa598a-2b60-4eb0-863b-c372e7b8618c,Delta,0,0,0,0,0,0,0
fd911b28-bba8-4a01-9b96-bcfaa93ad94f,Baseline,0,0,0,0,0,0,0
fd911b28-bba8-4a01-9b96-bcfaa93ad94f,Current,0,0,0,0,0,0,0
fd911b28-bba8-4a01-9b96-bcfaa93ad94f,Delta,0,0,0,0,0,0,0
9bec3242-d66a-4dc6-98e1-53f9b6868387,Baseline,0,0,0,0,0,0,0
9bec3242-d66a-4dc6-98e1-53f9b6868387,Current,0,0,0,0,0,0,0
9bec3242-d66a-4dc6-98e1-53f9b6868387,Delta,0,0,0,0,0,0,0
aa07ec30-4081-4f1e-b0a5-eff66a966fd1,Baseline,0,0,0,0,0,0,0
aa07ec30-4081-4f1e-b0a5-eff66a966fd1,Current,0,0,0,0,0,0,0
aa07ec30-4081-4f1e-b0a5-eff66a966fd1,Delta,0,0,0,0,0,0,0
cdd30df6-cb07-4560-b130-a90134e277c7,Baseline,0,0,0,0,0,0,0
cdd30df6-cb07-4560-b130-a90134e277c7,Current,0,0,0,0,0,0,0
cdd30df6-cb07-4560-b130-a90134e277c7,Delta,0,0,0,0,0,0,0
f3976a89-61b4-4561-a18f-14d30fff7244,Baseline,0,0,0,0,0,0,0
f3976a89-61b4-4561-a18f-14d30fff7244,Current,0,0,0,0,0,0,0
f3976a89-61b4-4561-a18f-14d30fff7244,Delta,0,0,0,0,0,0,0
ba4519ca-bc06-401f-936d-b20e7f00b8a1,Baseline,0,0,0,0,0,0,0
ba4519ca-bc06-401f-936d-b20e7f00b8a1,Current,0,0,0,0,0,0,0
ba4519ca-bc06-401f-936d-b20e7f00b8a1,Delta,0,0,0,0,0,0,0
fa1d054d-41bb-4178-a67e-9e2a23794037,Baseline,0,0,0,0,0,0,0
fa1d054d-41bb-4178-a67e-9e2a23794037,Current,0,0,0,0,0,0,0
fa1d054d-41bb-4178-a67e-9e2a23794037,Delta,0,0,0,0,0,0,0
62385f9b-3bec-4b6d-9cff-50fdf320875b,Baseline,0,0,0,0,0,0,0
62385f9b-3bec-4b6d-9cff-50fdf320875b,Current,0,0,0,0,0,0,0
62385f9b-3bec-4b6d-9cff-50fdf320875b,Delta,0,0,0,0,0,0,0
69060581-16d1-42a1-bd3e-e7bbf458ea63,Baseline,0,0,0,0,0,0,0
69060581-16d1-42a1-bd3e-e7bbf458ea63,Current,0,0,0,0,0,0,0
69060581-16d1-42a1-bd3e-e7bbf458ea63,Delta,0,0,0,0,0,0,0
4ce789f6-92f7-403d-b2af-f8bad9dc50d9,Baseline,0,0,0,0,0,0,0
4ce789f6-92f7-403d-b2af-f8bad9dc50d9,Current,0,0,0,0,0,0,0
4ce789f6-92f7-403d-b2af-f8bad9dc50d9,Delta,0,0,0,0,0,0,0
0129aed8-b570-4d25-986d-d1467e35477a,Baseline,0,0,0,0,0,0,0
